,ClustID,seqCount,avgLen,lenVariance,species,fraser,canaan,balsam,centroid
1,OG0000000_1,76,311.684210526316,3.738947368421053,BCF,0.407894736842105,0.289473684210526,0.302631578947368,BalsamFir40563
2,OG0000000_2,11,312,0,BCF,0.363636363636364,0.272727272727273,0.363636363636364,BalsamFir40579
3,OG0000000_3,11,312,0,BCF,0.545454545454545,0.272727272727273,0.181818181818182,BalsamFir52599
4,OG0000000_4,5,312,0,BCF,0.6,0.2,0.2,BalsamFir59120
5,OG0000001_0,16,321.75,768.6,BCF,0.375,0.375,0.25,BalsamFir60379
6,OG0000001_2,15,321.4,623.4,BCF,0.266666666666667,0.133333333333333,0.6,BalsamFir65131
7,OG0000001_3,10,327.6,1081.6,BCF,0.3,0.1,0.6,BalsamFir68225
8,OG0000001_4,16,313.125,20.25,CF,0.9375,0.0625,0,FraserFir192878
9,OG0000002_1,5,499.2,38590.2,BCF,0.2,0.6,0.2,CF161_TRINITY_DN95188_c2_g2_i1
10,OG0000002_10,3,533,20469,CF,0.333333333333333,0.666666666666667,0,CF160_TRINITY_DN93737_c0_g1_i3
11,OG0000002_23,2,346.5,3280.5,CF,0.5,0.5,0,CF174_TRINITY_DN170281_c0_g1_i1
12,OG0000003_1,53,627,0,BCF,0.339622641509434,0.471698113207547,0.188679245283019,BalsamFir11025
13,OG0000004_0,34,414.882352941176,576.8342245989305,BCF,0.323529411764706,0.294117647058824,0.382352941176471,BalsamFir52517
14,OG0000004_1,14,416.357142857143,401.7857142857143,BCF,0.357142857142857,0.285714285714286,0.357142857142857,BalsamFir55105
15,OG0000004_2,2,411,0,BF,0.5,0,0.5,BalsamFir48710
16,OG0000005_1,14,546,0,BCF,0.428571428571429,0.214285714285714,0.357142857142857,BalsamFir10120
17,OG0000005_2,13,546,0,BCF,0.153846153846154,0.461538461538462,0.384615384615385,BalsamFir23088
18,OG0000005_3,14,546,0,BCF,0.714285714285714,0.214285714285714,0.0714285714285714,BalsamFir31830
19,OG0000005_4,4,546,0,BF,0.5,0,0.5,BalsamFir32619
20,OG0000006_0,6,830,68895.6,CF,0.166666666666667,0.833333333333333,0,CF152_TRINITY_DN120453_c6_g1_i12
21,OG0000006_1,13,766.384615384615,58451.42307692308,BCF,0.230769230769231,0.692307692307692,0.0769230769230769,CF143_TRINITY_DN131381_c0_g2_i6
